sort_method,input_file,N,task_threshold,omp_num_threads,repetitions,mean_time,std_deviation,individual_times
mergesort_parallel,in_131072.in,131072,2048,1,5,0.035778,0.000232,"[0.035666, 0.03605, 0.035457, 0.035941, 0.035774]"
mergesort_parallel,in_131072.in,131072,4096,1,5,0.035727,0.000061,"[0.035637, 0.035771, 0.03572, 0.035796, 0.035711]"
mergesort_parallel,in_131072.in,131072,1024,2,5,0.019876,0.000236,"[0.020024, 0.019702, 0.020167, 0.019585, 0.019901]"
mergesort_parallel,in_131072.in,131072,2048,2,5,0.019820,0.000180,"[0.01966, 0.019806, 0.019628, 0.020001, 0.020005]"
mergesort_parallel,in_131072.in,131072,4096,2,5,0.019812,0.000133,"[0.019931, 0.019978, 0.019705, 0.01976, 0.019688]"
mergesort_parallel,in_131072.in,131072,1024,5,5,0.016086,0.001476,"[0.01659, 0.016813, 0.013454, 0.016889, 0.016686]"
mergesort_parallel,in_131072.in,131072,2048,5,5,0.016537,0.000074,"[0.016538, 0.016566, 0.016554, 0.016613, 0.016415]"
mergesort_parallel,in_131072.in,131072,4096,5,5,0.016527,0.000100,"[0.016447, 0.016425, 0.016501, 0.016616, 0.016647]"
mergesort_parallel,in_131072.in,131072,1024,10,5,0.011884,0.000265,"[0.012246, 0.012013, 0.011901, 0.011674, 0.011586]"
mergesort_parallel,in_131072.in,131072,2048,10,5,0.011746,0.000421,"[0.01207, 0.012086, 0.011715, 0.011807, 0.011051]"
mergesort_parallel,in_131072.in,131072,4096,10,5,0.012211,0.000451,"[0.011848, 0.012658, 0.011621, 0.012521, 0.012409]"
mergesort_parallel,in_131072.in,131072,1024,20,5,0.011687,0.000336,"[0.011574, 0.011771, 0.011753, 0.012131, 0.011208]"
mergesort_parallel,in_131072.in,131072,2048,20,5,0.012030,0.000411,"[0.011628, 0.011571, 0.012152, 0.012313, 0.012487]"
mergesort_parallel,in_131072.in,131072,4096,20,5,0.012064,0.000299,"[0.011618, 0.012176, 0.011916, 0.012373, 0.012237]"
mergesort_parallel,in_131072.in,131072,1024,40,5,0.019603,0.001974,"[0.017665, 0.022711, 0.019088, 0.018356, 0.020197]"
mergesort_parallel,in_131072.in,131072,2048,40,5,0.018144,0.001815,"[0.018405, 0.01542, 0.017479, 0.019287, 0.020129]"
mergesort_parallel,in_131072.in,131072,4096,40,5,0.019082,0.000998,"[0.020568, 0.018898, 0.017894, 0.019428, 0.018621]"
mergesort_parallel,in_262144.in,262144,1024,1,5,0.074640,0.000555,"[0.075203, 0.074491, 0.074039, 0.074226, 0.075239]"
mergesort_parallel,in_262144.in,262144,2048,1,5,0.074119,0.000400,"[0.07445, 0.074603, 0.073866, 0.074034, 0.073644]"
mergesort_parallel,in_262144.in,262144,4096,1,5,0.074497,0.000172,"[0.074448, 0.074498, 0.074621, 0.07468, 0.074237]"
mergesort_parallel,in_262144.in,262144,1024,2,5,0.041222,0.000144,"[0.041143, 0.04108, 0.041308, 0.041432, 0.041149]"
mergesort_parallel,in_262144.in,262144,2048,2,5,0.041262,0.000253,"[0.041337, 0.041633, 0.040968, 0.041102, 0.041271]"
mergesort_parallel,in_262144.in,262144,4096,2,5,0.041057,0.000222,"[0.041088, 0.040812, 0.041128, 0.040882, 0.041375]"
mergesort_parallel,in_262144.in,262144,1024,5,5,0.034759,0.000766,"[0.033945, 0.035262, 0.035197, 0.035479, 0.03391]"
mergesort_parallel,in_262144.in,262144,2048,5,5,0.032650,0.003220,"[0.033931, 0.034907, 0.033641, 0.026958, 0.033813]"
mergesort_parallel,in_262144.in,262144,4096,5,5,0.034671,0.000735,"[0.033816, 0.035245, 0.033917, 0.035211, 0.035164]"
mergesort_parallel,in_262144.in,262144,1024,10,5,0.023686,0.000720,"[0.024938, 0.023439, 0.023182, 0.023252, 0.023617]"
mergesort_parallel,in_262144.in,262144,2048,10,5,0.024187,0.000651,"[0.024538, 0.023642, 0.024516, 0.02336, 0.02488]"
mergesort_parallel,in_262144.in,262144,4096,10,5,0.023658,0.000846,"[0.022894, 0.02325, 0.025078, 0.023355, 0.023712]"
mergesort_parallel,in_262144.in,262144,1024,20,5,0.021819,0.000582,"[0.022395, 0.021064, 0.021915, 0.021393, 0.02233]"
mergesort_parallel,in_262144.in,262144,2048,20,5,0.021503,0.000880,"[0.02236, 0.02094, 0.022174, 0.020269, 0.021774]"
mergesort_parallel,in_262144.in,262144,4096,20,5,0.022048,0.000708,"[0.021699, 0.021602, 0.022092, 0.021585, 0.02326]"
mergesort_parallel,in_262144.in,262144,1024,40,5,0.024427,0.002139,"[0.025112, 0.025959, 0.026338, 0.023648, 0.021076]"
mergesort_parallel,in_262144.in,262144,2048,40,5,0.025938,0.002909,"[0.023953, 0.030103, 0.024586, 0.027803, 0.023245]"
mergesort_parallel,in_262144.in,262144,4096,40,5,0.024141,0.001356,"[0.025056, 0.023811, 0.021922, 0.024684, 0.025231]"
mergesort_parallel,in_524288.in,524288,1024,1,5,0.156165,0.002880,"[0.161111, 0.155734, 0.155683, 0.153858, 0.15444]"
mergesort_parallel,in_524288.in,524288,2048,1,5,0.154209,0.000808,"[0.153648, 0.15356, 0.154119, 0.154143, 0.155575]"
mergesort_parallel,in_524288.in,524288,4096,1,5,0.155078,0.001576,"[0.154815, 0.154485, 0.154969, 0.153433, 0.157686]"
mergesort_parallel,in_524288.in,524288,1024,2,5,0.085237,0.000560,"[0.084433, 0.085865, 0.085136, 0.085661, 0.085089]"
mergesort_parallel,in_524288.in,524288,2048,2,5,0.084400,0.000271,"[0.084458, 0.084366, 0.083956, 0.084559, 0.084659]"
mergesort_parallel,in_524288.in,524288,4096,2,5,0.084369,0.000285,"[0.084162, 0.084255, 0.084715, 0.084629, 0.084084]"
mergesort_parallel,in_524288.in,524288,1024,5,5,0.068193,0.007421,"[0.071267, 0.071347, 0.07163, 0.071797, 0.054924]"
mergesort_parallel,in_524288.in,524288,2048,5,5,0.071541,0.000425,"[0.070902, 0.071937, 0.0719, 0.071584, 0.07138]"
mergesort_parallel,in_524288.in,524288,4096,5,5,0.069788,0.001537,"[0.071655, 0.071265, 0.068819, 0.068486, 0.068716]"
mergesort_parallel,in_524288.in,524288,1024,10,5,0.047563,0.002709,"[0.050017, 0.04702, 0.049933, 0.047453, 0.043391]"
mergesort_parallel,in_524288.in,524288,2048,10,5,0.046365,0.001270,"[0.047559, 0.046467, 0.047285, 0.04618, 0.044332]"
mergesort_parallel,in_524288.in,524288,4096,10,5,0.046500,0.002171,"[0.043322, 0.04683, 0.046084, 0.046879, 0.049385]"
mergesort_parallel,in_524288.in,524288,1024,20,5,0.040587,0.000937,"[0.042133, 0.04043, 0.040446, 0.039577, 0.040351]"
mergesort_parallel,in_524288.in,524288,2048,20,5,0.039832,0.001110,"[0.039621, 0.04068, 0.038856, 0.038745, 0.041256]"
mergesort_parallel,in_524288.in,524288,4096,20,5,0.041569,0.000880,"[0.042984, 0.041398, 0.041582, 0.041315, 0.040567]"
mergesort_parallel,in_524288.in,524288,1024,40,5,0.039129,0.002458,"[0.037477, 0.03885, 0.040239, 0.042686, 0.036395]"
mergesort_parallel,in_524288.in,524288,2048,40,5,0.038232,0.002166,"[0.038268, 0.034973, 0.039022, 0.037937, 0.040958]"
mergesort_parallel,in_524288.in,524288,4096,40,5,0.039099,0.002561,"[0.037994, 0.04038, 0.035961, 0.042718, 0.038443]"
mergesort_parallel,in_1048576.in,1048576,1024,1,5,0.322999,0.002232,"[0.325475, 0.325343, 0.320861, 0.321386, 0.321932]"
mergesort_parallel,in_1048576.in,1048576,2048,1,5,0.322965,0.001832,"[0.326195, 0.32224, 0.321716, 0.322091, 0.322584]"
mergesort_parallel,in_1048576.in,1048576,4096,1,5,0.321203,0.000389,"[0.321317, 0.32061, 0.321241, 0.321157, 0.32169]"
mergesort_parallel,in_1048576.in,1048576,1024,2,5,0.175498,0.000707,"[0.175374, 0.176138, 0.175941, 0.17434, 0.175698]"
mergesort_parallel,in_1048576.in,1048576,2048,2,5,0.175130,0.000325,"[0.17465, 0.175011, 0.175526, 0.175239, 0.175222]"
mergesort_parallel,in_1048576.in,1048576,4096,2,5,0.176159,0.001952,"[0.17542, 0.175345, 0.17961, 0.175609, 0.174811]"
mergesort_parallel,in_1048576.in,1048576,1024,5,5,0.142484,0.000789,"[0.142563, 0.143716, 0.142476, 0.14159, 0.142073]"
mergesort_parallel,in_1048576.in,1048576,2048,5,5,0.135532,0.011282,"[0.115366, 0.140759, 0.141153, 0.140453, 0.13993]"
mergesort_parallel,in_1048576.in,1048576,4096,5,5,0.137357,0.014362,"[0.145945, 0.112259, 0.140708, 0.147376, 0.140495]"
mergesort_parallel,in_1048576.in,1048576,1024,10,5,0.096229,0.002287,"[0.099195, 0.097326, 0.09399, 0.096771, 0.093861]"
mergesort_parallel,in_1048576.in,1048576,2048,10,5,0.095783,0.002206,"[0.098514, 0.097053, 0.095923, 0.092763, 0.09466]"
mergesort_parallel,in_1048576.in,1048576,4096,10,5,0.093194,0.005286,"[0.099254, 0.095436, 0.092119, 0.094202, 0.084958]"
mergesort_parallel,in_1048576.in,1048576,1024,20,5,0.078724,0.002809,"[0.075344, 0.082178, 0.078307, 0.080893, 0.076899]"
mergesort_parallel,in_1048576.in,1048576,2048,20,5,0.078089,0.001231,"[0.078435, 0.077681, 0.076148, 0.079076, 0.079106]"
mergesort_parallel,in_1048576.in,1048576,4096,20,5,0.079700,0.002482,"[0.080576, 0.076435, 0.080572, 0.078081, 0.082835]"
mergesort_parallel,in_1048576.in,1048576,1024,40,5,0.066593,0.002053,"[0.067768, 0.067098, 0.067295, 0.062963, 0.06784]"
mergesort_parallel,in_1048576.in,1048576,2048,40,5,0.065246,0.002601,"[0.063099, 0.069577, 0.063386, 0.064788, 0.065381]"
mergesort_parallel,in_1048576.in,1048576,4096,40,5,0.066070,0.004067,"[0.063857, 0.072542, 0.064779, 0.062007, 0.067164]"
mergesort_parallel,in_2097152.in,2097152,1024,1,5,0.669735,0.001608,"[0.668641, 0.671524, 0.668841, 0.671435, 0.668235]"
mergesort_parallel,in_2097152.in,2097152,2048,1,5,0.669744,0.002004,"[0.672611, 0.667246, 0.669477, 0.66882, 0.670567]"
mergesort_parallel,in_2097152.in,2097152,4096,1,5,0.673527,0.007474,"[0.685823, 0.675364, 0.668357, 0.670047, 0.668045]"
mergesort_parallel,in_2097152.in,2097152,1024,2,5,0.364522,0.000978,"[0.366055, 0.363714, 0.363781, 0.364902, 0.364158]"
mergesort_parallel,in_2097152.in,2097152,2048,2,5,0.362448,0.000654,"[0.363189, 0.361675, 0.362997, 0.362441, 0.361937]"
mergesort_parallel,in_2097152.in,2097152,4096,2,5,0.360843,0.001125,"[0.360584, 0.359848, 0.361951, 0.359739, 0.362092]"
mergesort_parallel,in_2097152.in,2097152,1024,5,5,0.300104,0.000810,"[0.300348, 0.300323, 0.300695, 0.298679, 0.300474]"
mergesort_parallel,in_2097152.in,2097152,2048,5,5,0.289243,0.009527,"[0.281579, 0.300431, 0.282638, 0.298869, 0.282698]"
mergesort_parallel,in_2097152.in,2097152,4096,5,5,0.286220,0.008255,"[0.282279, 0.28362, 0.282579, 0.281689, 0.300935]"
mergesort_parallel,in_2097152.in,2097152,1024,10,5,0.194501,0.006667,"[0.188909, 0.188929, 0.199014, 0.203867, 0.191786]"
mergesort_parallel,in_2097152.in,2097152,2048,10,5,0.196875,0.004967,"[0.19139, 0.201262, 0.199457, 0.191573, 0.200692]"
mergesort_parallel,in_2097152.in,2097152,4096,10,5,0.195759,0.010477,"[0.203553, 0.197927, 0.202228, 0.197463, 0.177624]"
mergesort_parallel,in_2097152.in,2097152,1024,20,5,0.155158,0.006045,"[0.150378, 0.147086, 0.160788, 0.159198, 0.158342]"
mergesort_parallel,in_2097152.in,2097152,2048,20,5,0.157265,0.004680,"[0.162393, 0.149714, 0.156926, 0.158216, 0.159075]"
mergesort_parallel,in_2097152.in,2097152,4096,20,5,0.159066,0.004410,"[0.155187, 0.157877, 0.15485, 0.16419, 0.163224]"
mergesort_parallel,in_2097152.in,2097152,1024,40,5,0.118135,0.002426,"[0.115153, 0.117636, 0.121215, 0.119889, 0.116782]"
mergesort_parallel,in_2097152.in,2097152,2048,40,5,0.116920,0.004889,"[0.12441, 0.11799, 0.117097, 0.112845, 0.11226]"
mergesort_parallel,in_2097152.in,2097152,4096,40,5,0.118549,0.001930,"[0.119321, 0.120069, 0.11518, 0.118909, 0.119267]"
mergesort_parallel,in_4194304.in,4194304,1024,1,5,1.398801,0.005608,"[1.394659, 1.396389, 1.408482, 1.398688, 1.395785]"
mergesort_parallel,in_4194304.in,4194304,2048,1,5,1.396370,0.003372,"[1.394538, 1.392733, 1.398964, 1.40081, 1.394807]"
mergesort_parallel,in_4194304.in,4194304,4096,1,5,1.399483,0.004730,"[1.396619, 1.396034, 1.403965, 1.405278, 1.395517]"
mergesort_parallel,in_4194304.in,4194304,1024,2,5,0.754602,0.004882,"[0.756806, 0.747079, 0.760335, 0.753712, 0.755078]"
mergesort_parallel,in_4194304.in,4194304,2048,2,5,0.755251,0.001290,"[0.755338, 0.753082, 0.755856, 0.755497, 0.756481]"
mergesort_parallel,in_4194304.in,4194304,4096,2,5,0.752733,0.001770,"[0.751137, 0.755058, 0.75089, 0.753819, 0.752763]"
mergesort_parallel,in_4194304.in,4194304,1024,5,5,0.596461,0.020408,"[0.586825, 0.583836, 0.631529, 0.582921, 0.597196]"
mergesort_parallel,in_4194304.in,4194304,2048,5,5,0.570616,0.067045,"[0.541186, 0.628737, 0.583622, 0.470089, 0.629448]"
mergesort_parallel,in_4194304.in,4194304,4096,5,5,0.604763,0.037742,"[0.614048, 0.629301, 0.538548, 0.613864, 0.628052]"
mergesort_parallel,in_4194304.in,4194304,1024,10,5,0.400365,0.013263,"[0.397304, 0.378621, 0.411928, 0.40675, 0.40722]"
mergesort_parallel,in_4194304.in,4194304,2048,10,5,0.394078,0.012093,"[0.388662, 0.383573, 0.40633, 0.383904, 0.407921]"
mergesort_parallel,in_4194304.in,4194304,4096,10,5,0.385815,0.008528,"[0.391361, 0.383578, 0.391519, 0.390849, 0.37177]"
mergesort_parallel,in_4194304.in,4194304,1024,20,5,0.314070,0.010631,"[0.307076, 0.301668, 0.327689, 0.312103, 0.321815]"
mergesort_parallel,in_4194304.in,4194304,2048,20,5,0.317904,0.014258,"[0.312608, 0.324181, 0.337597, 0.299075, 0.316058]"
mergesort_parallel,in_4194304.in,4194304,4096,20,5,0.313451,0.007208,"[0.316695, 0.323567, 0.309583, 0.304525, 0.312885]"
mergesort_parallel,in_4194304.in,4194304,1024,40,5,0.225354,0.005512,"[0.224648, 0.234893, 0.223984, 0.221234, 0.222012]"
mergesort_parallel,in_4194304.in,4194304,2048,40,5,0.222447,0.005008,"[0.225437, 0.214693, 0.223921, 0.220652, 0.227531]"
mergesort_parallel,in_4194304.in,4194304,4096,40,5,0.224235,0.007099,"[0.224025, 0.213323, 0.232965, 0.226731, 0.22413]"
mergesort_parallel,in_8388608.in,8388608,1024,1,5,2.917965,0.029133,"[2.898365, 2.963509, 2.896857, 2.931027, 2.900067]"
mergesort_parallel,in_8388608.in,8388608,2048,1,5,2.908359,0.009471,"[2.903304, 2.912163, 2.898212, 2.905373, 2.922742]"
mergesort_parallel,in_8388608.in,8388608,4096,1,5,2.911471,0.014701,"[2.933226, 2.904852, 2.91985, 2.900296, 2.899129]"
mergesort_parallel,in_8388608.in,8388608,1024,2,5,1.561707,0.001746,"[1.559644, 1.560349, 1.562646, 1.561916, 1.56398]"
mergesort_parallel,in_8388608.in,8388608,2048,2,5,1.563940,0.002388,"[1.564757, 1.564947, 1.560012, 1.56367, 1.566312]"
mergesort_parallel,in_8388608.in,8388608,4096,2,5,1.565947,0.002081,"[1.564477, 1.568043, 1.566455, 1.563159, 1.567599]"
mergesort_parallel,in_8388608.in,8388608,1024,5,5,1.262306,0.059539,"[1.236433, 1.234847, 1.236815, 1.234637, 1.3688]"
mergesort_parallel,in_8388608.in,8388608,2048,5,5,1.210313,0.053938,"[1.235974, 1.232529, 1.234349, 1.234864, 1.113851]"
mergesort_parallel,in_8388608.in,8388608,4096,5,5,1.295633,0.001530,"[1.295163, 1.295268, 1.297215, 1.293495, 1.297025]"
mergesort_parallel,in_8388608.in,8388608,1024,10,5,0.795530,0.015415,"[0.794649, 0.778671, 0.785071, 0.818531, 0.800729]"
mergesort_parallel,in_8388608.in,8388608,2048,10,5,0.821722,0.023210,"[0.794209, 0.844694, 0.804354, 0.845494, 0.819861]"
mergesort_parallel,in_8388608.in,8388608,4096,10,5,0.817946,0.020550,"[0.837863, 0.805039, 0.842661, 0.804533, 0.799636]"
mergesort_parallel,in_8388608.in,8388608,1024,20,5,0.612724,0.010554,"[0.611279, 0.630928, 0.604057, 0.607221, 0.610136]"
mergesort_parallel,in_8388608.in,8388608,2048,20,5,0.625832,0.023892,"[0.597334, 0.641282, 0.654798, 0.606324, 0.629422]"
mergesort_parallel,in_8388608.in,8388608,4096,20,5,0.608940,0.029889,"[0.583474, 0.630914, 0.569853, 0.632184, 0.628277]"
mergesort_parallel,in_8388608.in,8388608,1024,40,5,0.443579,0.003487,"[0.442728, 0.440747, 0.446488, 0.440019, 0.447911]"
mergesort_parallel,in_8388608.in,8388608,2048,40,5,0.437505,0.018961,"[0.42106, 0.467625, 0.42552, 0.444256, 0.429062]"
mergesort_parallel,in_8388608.in,8388608,4096,40,5,0.433575,0.010485,"[0.433509, 0.437727, 0.431128, 0.418348, 0.447164]"
mergesort_parallel,in_16777216.in,16777216,1024,1,5,6.088033,0.083571,"[6.056606, 6.038291, 6.031764, 6.23377, 6.079732]"
mergesort_parallel,in_16777216.in,16777216,2048,1,5,6.040545,0.015185,"[6.057049, 6.046023, 6.044575, 6.01602, 6.039059]"
mergesort_parallel,in_16777216.in,16777216,4096,1,5,6.056793,0.019032,"[6.044626, 6.04807, 6.037255, 6.073424, 6.080591]"
mergesort_parallel,in_16777216.in,16777216,1024,2,5,3.247158,0.011335,"[3.24337, 3.24264, 3.266795, 3.245322, 3.237662]"
mergesort_parallel,in_16777216.in,16777216,2048,2,5,3.228850,0.002899,"[3.228181, 3.231691, 3.226489, 3.22582, 3.232067]"
mergesort_parallel,in_16777216.in,16777216,4096,2,5,3.236369,0.002837,"[3.234009, 3.236124, 3.239434, 3.233217, 3.23906]"
mergesort_parallel,in_16777216.in,16777216,1024,5,5,2.653354,0.036565,"[2.673067, 2.670518, 2.588122, 2.669467, 2.665594]"
mergesort_parallel,in_16777216.in,16777216,2048,5,5,2.588638,0.068771,"[2.66622, 2.539867, 2.536957, 2.538479, 2.661669]"
mergesort_parallel,in_16777216.in,16777216,4096,5,5,2.626558,0.053924,"[2.551608, 2.587476, 2.658822, 2.660297, 2.674587]"
mergesort_parallel,in_16777216.in,16777216,1024,10,5,1.615168,0.023035,"[1.591456, 1.609653, 1.622565, 1.650951, 1.601214]"
mergesort_parallel,in_16777216.in,16777216,2048,10,5,1.599085,0.085776,"[1.451664, 1.650491, 1.652243, 1.594916, 1.64611]"
mergesort_parallel,in_16777216.in,16777216,4096,10,5,1.649173,0.050287,"[1.660225, 1.678667, 1.571169, 1.63372, 1.702085]"
mergesort_parallel,in_16777216.in,16777216,1024,20,5,1.215758,0.032300,"[1.227997, 1.267251, 1.197882, 1.192189, 1.193471]"
mergesort_parallel,in_16777216.in,16777216,2048,20,5,1.215271,0.033975,"[1.204873, 1.180658, 1.218126, 1.201604, 1.271094]"
mergesort_parallel,in_16777216.in,16777216,4096,20,5,1.208183,0.037277,"[1.166638, 1.233783, 1.180734, 1.257102, 1.202658]"
mergesort_parallel,in_16777216.in,16777216,1024,40,5,0.871094,0.023812,"[0.858199, 0.87595, 0.89629, 0.837057, 0.887973]"
mergesort_parallel,in_16777216.in,16777216,2048,40,5,0.859349,0.011335,"[0.862172, 0.87143, 0.867031, 0.852846, 0.843266]"
mergesort_parallel,in_16777216.in,16777216,4096,40,5,0.885418,0.026437,"[0.909355, 0.907908, 0.864435, 0.850868, 0.894523]"
